Gene name,RPKM  Jeko 
DPH5,24.1658
BRE,18.1294
ZDHHC5,28.0873
CWC27,76.9138
CEBPG,13.5219
NIN,19.9957
CMTM3,2.7978
ADIPOR2,27.5419
PMS2P1,52.2391
NUP107,31.5063
ZNF664,31.2312
KDM2B,23.1745
DENND4B,19.1005
FOXO1,19.5764
CDA,0
CUTC,45.9171
ANKRD10,15.8535
WDR46,32.7961
SMC6,65.4329
ASMTL,19.7283
BCL2L12,26.2733
CDK16,39.3653
BAG1,33.406
FAM134A,11.5111
MYL4,0.144665
ZNF101,12.9442
RNF44,8.40076
DYNC1LI1,35.0084
BLOC1S2,27.2473
AKAP13,19.0562
TBCD,26.217
UTP11L,49.8339
HDDC2,30.2917
DLGAP5,57.0168
BMI1,43.0094
ATG4B,20.4844
PPP2R5D,53.1613
UCKL1,17.9651
UTP6,41.5304
RIN3,1.20354
CFDP1,57.365
CECR5,21.8788
NUCB2,19.8368
ACSS1,42.4711
SLC35B2,27.512
STK40,11.4432
MED24,30.2637
OAS2,15.9681
ACSL3,38.186
UBE2J2,16.6084
NSUN5,41.4078
MFAP1,46.9001
WDFY1,20.6879
EHBP1L1,12.3081
PHF14,78.3474
CSRP1,6.40435
WHSC1L1,13.408
ZNF238,24.4746
ZNF384,29.4325
SLC25A23,22.5486
GIT1,14.1307
EXOC7,21.9108
TSSC1,26.2156
MAP3K11,27.5293
MFSD12,17.5838
TMEM93,0
MED8,19.2815
PRR11,102.635
PCID2,57.0842
TRAFD1,29.9797
TOX4,44.9918
CCDC86,37.379
MAPKAPK3,26.9131
C19orf60,7.03142
PPP3CA,39.1394
MLEC,19.9769
SRF,16.6075
CYLD,6.61763
MLF1IP,84.3521
MAGT1,29.6689
CCDC47,33.1738
WWP2,25.0914
TNPO3,33.1415
HDGFRP3,27.4266
MEAF6,38.0803
UIMC1,24.4454
TNIP2,21.7283
SH2B2,21.7506
TM9SF3,30.2856
CCS,25.0327
SFRP5,4.04061
PPA2,30.3195
STIM1,16.0518
BAP1,21.5091
GDE1,35.0539
ISCA2,45.5351
CDC45,59.173
MGMT,27.0399
PI4KA,46.9682
VMP1,26.9989
TYK2,25.7301
FAF2,31.5366
METTL7A,38.9529
EPB42,0
CLEC17A,11.5958
CLCN7,8.69562
FCGR2B,25.0167
KIAA0391,31.2689
OGFR,20.6821
TROVE2,19.5429
SNORA38B,178.014
C5orf43,34.8114
KCNN4,0.518192
ECHDC1,44.2887
MAP4,23.1819
SEC23B,41.8091
CXXC1,33.2563
GLT25D1,13.6359
LYL1,18.352
SLC9A3R1,16.5862
CCDC115,16.1536
PGRMC1,44.4867
DNAJC10,37.664
VPS26A,41.8775
NFATC1,24.5429
CNN3,8.7959
IGFLR1,2.68069
SMCHD1,29.31
HRAS,36.2719
EIF2B2,63.3127
RCN2,33.1763
ZC3H7A,34.8761
GADD45A,16.5903
ORMDL1,29.8037
PLDN,37.9059
SLC1A4,10.4183
GFM1,28.3442
SIDT1,6.04861
HHEX,11.8176
SART3,32.5358
BLMH,21.2944
TEX261,24.7863
NRGN,7.3477
RNF6,18.177
SIDT2,12.8361
IRF2,34.8385
SBF1,27.6964
KIFC1,44.027
SLPI,0
SS18,35.1712
MZT1,52.9037
PPP1R18,10.59
USP15,19.1407
ERI3,10.4832
MIR3939,0
FAM192A,50.1321
PTPLAD1,54.2216
LSS,15.57
GPR108,19.082
NOA1,22.6859
EP300,57.2924
HSPA13,15.2834
NR3C1,16.0369
ME2,42.225
DCAF12,30.496
HIST1H2BC,96.4145
C21orf59,42.9729
SPOP,42.5709
KBTBD8,12.5815
DIMT1,34.6113
SPAG5,47.0956
BRI3BP,21.1479
ANKLE2,17.1572
GIT2,23.1209
MRPL2,50.5004
SLAMF7,0.124748
EIF1AY,0
PPIE,24.1941
UHRF1,67.4391
FNBP4,19.096
TP53I13,9.65559
SLC39A1,32.4955
SIGLEC10,8.69884
UBLCP1,49.8395
IGFBP4,9.19994
CBLL1,52.7128
PPP6R3,33.5266
PTPRJ,13.4463
CKAP2,94.1075
GLS,17.4749
LMBRD1,8.65827
PAK1IP1,64.0474
IFRD2,26.1344
MESDC1,6.78039
NUMB,23.6497
ALKBH2,45.6969
TIMMDC1,36.5839
RIOK1,56.4103
NUP37,22.7317
RTF1,76.0175
CBFA2T3,38.2973
SNORA37,0
DPY30,36.2811
HERPUD2,4.42138
DPP3,31.9257
TBC1D9B,21.629
SCAF11,54.909
HUWE1,65.3757
GPATCH4,51.8932
C16orf5,12.1147
SKAP2,23.9042
CAMLG,23.7649
MED15,42.5438
GTF2F2,64.404
MXI1,19.4885
SELS,10.3851
C16orf74,16.1371
COMMD7,22.8218
IPO4,43.2169
ZNF655,29.1614
SHARPIN,10.0066
TES,8.47448
DNAJC19,36.1403
SAP30BP,18.2927
SMARCC2,35.3533
COPS7B,22.0101
TAF6,65.1859
PDCD6IP,49.8462
WDR75,55.4191
SHC1,27.8583
RBM15,21.0652
KIF11,88.8807
C2orf29,15.2539
PAPSS1,103.964
WDR33,36.6967
PARN,43.962
RHOT2,12.34
PUM1,28.2341
CYB5R4,20.594
AASDHPPT,82.1708
YTHDF1,21.2109
PARP6,10.4343
TMEM141,29.0072
SMC1A,59.1963
TRIM27,32.6566
RAB4B,11.8119
TAP2,11.9085
POLR1E,31.1393
SRSF10,57.5745
HCFC1,39.1307
HCP5,17.3353
UBE2F,21.0316
ANKHD1,41.1188
GTF2I,66.2737
GMIP,13.0126
CTPS,20.5479
RAB2A,17.0835
PLRG1,101.301
ZHX2,35.8142
CDKN2C,57.4628
CENPB,18.5152
RALA,49.3973
ALG5,36.8696
PTPRA,40.8904
CPSF4,37.5779
ALDH2,32.6722
PIGS,22.346
C12orf75,4.9105
SNX6,28.8836
IKZF3,31.9544
SMG5,19.6406
SLTM,43.5685
CHCHD5,14.7173
TRIP12,40.0496
MSRB1,27.0206
KDM4B,15.0425
INTS1,38.754
EXOSC4,13.1558
ERAP2,12.2501
PDCD2,27.6829
AGTRAP,10.411
DYM,43.9095
CDC34,16.3956
JAGN1,20.6606
HEXA,18.3401
SNX12,52.0519
MST4,20.3405
E2F5,16.3245
NPIP,22.0287
SLC39A9,23.1092
C11orf46,50.0612
CSNK2A2,42.5163
IFI27,4.49687
GTF2E2,7.15409
DPM2,19.6223
BAZ1B,34.4288
PIP5K1A,30.9308
TUG1,33.2299
KIAA1967,40.958
CAB39,20.9436
PFDN4,41.2974
RBCK1,5.18816
C9orf142,9.1187
KEAP1,38.5721
RNASEH1,49.7481
SNX11,8.5726
FXR1,44.9268
FCRL2,1.09934
ZNF146,21.5026
DGCR6L,19.2701
C12orf49,17.7103
CDKN2AIPNL,34.4877
PLCL2,53.7324
IGF2BP3,109.278
KPNA3,47.9324
TRIM8,11.6779
PTPN18,43.1066
HTATIP2,28.2878
CORO7,5.91219
CD180,102.535
RING1,22.9895
CEBPD,0.0455848
DNAJC14,17.5686
LYRM1,25.1487
MRPL49,57.4093
C16orf54,1.31529
LRCH4,22.7216
ACTR1B,17.1607
NFKBID,4.22112
ASNSD1,48.3269
ARHGAP9,22.2322
BTG3,5.99096
METTL17,28.5668
LAMP2,25.0358
NFYC,25.3262
TMEM69,31.2829
MLX,29.9847
PCGF1,34.2891
MED4,63.3311
FGFR1OP2,17.5971
TTC7A,21.5894
NFE2L2,23.7847
ECE1,5.93424
BAG5,31.0355
TIPRL,21.0238
TBCC,16.9744
SNORD83B,0
UHMK1,36.8361
TIMM44,37.1172
FLII,14.8951
OSBPL10,5.54302
DNPEP,34.3305
RNF113A,14.7059
ENOPH1,40.4897
ARIH2,30.2313
DCTN6,30.6
CCNT1,22.2095
KHNYN,18.8646
BID,22.2826
THYN1,41.4117
CD46,18.8338
PPCS,10.4942
C5AR1,0
FOXN3,36.7259
IL16,24.2742
ACAT1,75.38
MND1,155.134
PTEN,14.7271
C17orf79,20.6248
ZCCHC3,23.382
CHMP2B,12.1573
FANCI,70.1459
SNORA71C,82.2953
NCF2,1.39208
TRPM4,11.0196
PSMD9,26.1859
CMIP,73.2657
MRPL1,83.1626
MIS18A,120.731
MNAT1,56.2049
STRADB,12.9921
CARS,18.8751
CETN2,22.4944
METTL5,29.1244
WDR54,57.3683
DUSP11,20.7395
POLR1C,54.1541
GLTP,7.75283
GRAP,3.88174
HDAC7,32.274
PRKCD,15.2228
SFXN1,37.7901
IMPDH1,11.3206
TACC1,3.66554
DHCR24,0.0266968
NOP14,48.3303
SNORA12,190.11
PLAUR,2.3102
TNF,0.404852
PTPN11,44.4756
GSDMD,10.1305
PPFIBP2,42.6247
ASS1,67.9393
GABPB1,22.483
PPM1B,28.5636
ARHGAP24,7.53311
MPHOSPH6,122.043
UCHL3,67.0161
GCN1L1,58.7832
UNK,18.6048
IQSEC1,13.4243
ZC3H12A,2.40469
NSFL1C,58.9703
HIST1H2AC,101.865
TNPO1,64.5173
FAM103A1,50.2174
BIRC2,46.1828
SOCS3,0.0303934
TIAL1,36.7022
PTTG1IP,19.0861
HSD17B4,57.5431
SP110,9.933
CREG1,20.9237
MAPK1,15.2669
ZNF639,18.6455
NMT1,39.7755
DIABLO,34.2004
PPP4R2,24.6484
JMJD1C,37.5454
UTP3,32.5034
TCERG1,39.0547
NUP62,111.202
PPP2R3C,41.2081
ALDOC,5.22439
AHNAK,1.83293
SSBP4,8.37734
NNT,50.0702
SP3,20.4781
STAT3,8.51077
PPP2R5A,22.608
DENND1C,12.4386
URI1,26.3106
SEH1L,64.5988
RMND5A,45.6007
C16orf87,98.612
JMJD6,12.5799
OSBPL9,32.9392
BMF,6.89094
ECSIT,32.3232
NCSTN,32.0079
TWISTNB,48.9934
LOC401397,20.135
AKNA,26.296
GRAMD1A,12.3492
STK10,11.3491
IRF7,8.82055
HMGB3,42.2221
TTLL12,34.9864
UBAC1,21.2009
HECA,1.93514
BRD7,54.4119
GMFB,76.6921
MAPK6,24.1426
PRKAB1,12.3774
GNPAT,57.0249
TIPARP,11.7059
CEP57,79.2842
PDHA1,77.9544
GABARAPL1,4.59757
MCMBP,53.3203
TOMM34,46.6155
NEU1,15.5988
PAPD4,19.8681
PRKACA,31.537
PSMG1,45.2714
CLN6,23.9542
HIST1H4H,221.095
NGLY1,30.7769
RND1,0.808114
GTF3C2,69.7563
TOPBP1,63.9297
MRFAP1L1,48.127
ALDH18A1,60.1819
PRC1,67.289
DDX19B,40.3675
E2F1,39.5691
DCAF13,14.8149
KRAS,21.1387
PXMP2,26.2373
AHCYL1,77.0625
PIP4K2A,8.28191
MRPS36,59.3141
WDR6,33.7482
RAD51C,55.4773
RRP36,43.5053
KIAA1191,22.4787
CORO1B,7.4313
NCLN,25.1483
TMBIM4,58.113
DTNBP1,23.6259
TCF12,82.8444
IFNGR1,7.85753
FGD5-AS1,16.8856
BCAT1,44.1532
SLC25A36,13.1225
PATZ1,19.1016
VHL,22.2562
FBXO11,43.5236
PRRC2B,52.9601
EEF1E1,73.9084
BAK1,15.747
DNAJB9,5.32591
STX8,9.78579
SRA1,16.2514
STARD3NL,9.43574
CARS2,14.9033
ZCCHC7,85.966
IVNS1ABP,33.9111
CLK3,17.5677
LST1,0
ZMIZ2,17.2184
TOB2,13.2833
QRICH1,21.097
TRUB2,85.7056
MCCC2,33.6929
TRPC4AP,28.8906
TMC8,1.47846
PTMS,18.0616
IRS2,2.87333
RAB20,8.25389
COMT,18.9265
ZNF3,77.7814
STX7,81.3326
ECI2,70.9428
BTBD6,27.1989
RAB35,23.2957
MPLKIP,39.61
PRPF38B,44.7983
ZNF706,21.5085
MAP7D1,21.7755
UBA3,66.227
ATP13A1,18.0509
ING3,31.9009
LIG1,25.6371
PCK2,15.6799
TMUB2,3.08265
WDR77,71.5722
FAF1,22.6412
ATP2B1,42.9454
ZFAND3,28.6559
ALG3,19.5226
TMA16,93.0935
ARAP1,20.3092
COASY,20.8133
TP53I11,18.3637
RNF145,26.9778
TYMP,0
SSBP3,22.8952
DDX50,52.5535
XPNPEP1,71.1657
PAF1,25.0796
BIN1,0.534635
AFTPH,23.34
UBE2B,15.2885
C1orf123,29.7417
NOP2,41.7254
OAS1,11.3697
ZFAND5,14.6853
NPRL3,15.3017
CDKN2AIP,33.908
PREX1,35.6233
TMEM203,33.595
NRM,30.215
CLEC2B,12.0816
FEM1A,15.2915
MEMO1,30.3621
KIAA0226,8.96956
INF2,21.8795
ZNF787,8.74472
MAP3K8,2.27531
FAM65B,41.2956
SLU7,33.1391
MRPS26,28.5614
MED27,51.0578
TRIM26,32.1398
C3orf38,19.7924
TMEM222,13.8347
NUBP1,39.9004
NR4A3,2.18106
PDRG1,15.1997
EIF4E,57.9693
NMI,26.2659
UBE3A,78.9844
LIPA,16.2083
DDX46,107.992
CNDP2,42.8548
PPAN,32.3674
SLC25A11,31.9554
SEPHS1,60.2011
MBD2,11.1648
RNF38,9.12307
MLST8,32.1739
CENPH,27.9214
TFIP11,46.8749
LETMD1,16.1418
ORMDL2,57.823
CHMP7,7.35166
QRSL1,84.5863
PI4KB,19.12
DUSP12,26.5605
EPC1,13.5895
MLL5,53.5907
IFNAR2,19.6231
GOLGA7,53.7783
EXOSC1,72.8274
ITGB1,60.3126
PRPS2,68.9046
MRTO4,46.6023
C1D,21.0893
ASCC2,22.1461
STRN4,30.1792
LYAR,64.7083
MSL3,47.6628
GMPR2,28.675
CHCHD1,44.9992
C14orf1,14.4184
CHST2,44.5361
SUZ12,22.1694
MED25,19.1381
SENP3,27.9623
PTPN7,51.0084
MAP4K2,22.9372
THOC6,60.4538
GSR,14.9299
CLSTN1,14.0934
POLD1,45.0924
COQ10B,8.52628
SERINC3,45.2041
TP53INP2,5.92295
FURIN,12.2481
HCFC1R1,24.275
SERPINA1,0
SCARNA12,180.205
NUDT16L1,6.56419
KLRK1,13.9529
MUL1,10.4905
SPTLC1,85.0989
MSH2,101.15
POP5,28.0026
NFKBIZ,2.73842
MAEA,58.5533
PTK2B,7.65765
NIT2,23.335
DERL2,12.2546
EHD4,12.1153
MVP,1.51746
PIGC,31.8392
ELP2,44.668
CUL1,63.1069
CCNL2,16.0027
MIR4461,0
CELF1,62.6879
JUP,8.16312
FKBP11,15.262
DDX49,20.5353
METTL11A,41.4448
PGAM5,23.7303
ADK,72.4012
TSPAN3,30.3518
MVD,20.6743
TLK1,41.5669
KIAA0040,18.1007
GRWD1,19.7179
UBXN4,38.4235
MTFP1,28.1513
BRD4,25.1515
PRCP,32.9178
CINP,42.2813
TBC1D7,68.3603
NAA15,86.1702
NUP153,30.1846
GET4,19.4612
FAM117A,18.6234
ARHGEF2,38.0305
UBE2Q1,15.2843
PHF19,30.2151
HBP1,13.8737
CTSA,24.8371
USP11,64.3484
PFN2,5.48491
CD9,2.43501
BCL6,1.1501
PDS5A,36.8779
UNG,42.1361
FAM98B,83.0522
EIF3C,45.77126
NUAK2,7.81749
PLIN3,58.8867
ARID5B,14.3804
TIMELESS,54.419
NUP50,43.1818
SMPD4,40.0229
SPTAN1,42.3477
TOR1AIP1,6.61324
TSSC4,31.4794
KIF2C,49.2009
TRAK1,24.9894
KLK1,0.728398
S1PR4,26.1614
TUBB2B,3.80307
BECN1,13.5598
CARHSP1,52.7402
VAMP7,20.0328
ADD3,25.3024
LDB1,28.7295
EZH2,78.8387
CLC,0
ZNF330,82.4605
HIST1H4C,396.337
YDJC,10.9541
PEPD,14.0731
MMP8,0
ITGB3BP,51.002
LENG8,7.7694
C12orf44,31.5387
RARRES3,4.6645
DCAF11,23.0355
WEE1,35.2265
SMARCA4,0
B3GNT2,8.04021
FEM1B,17.126
CDIPT,20.782
HSPBP1,12.1191
CHMP3,69.0915
QTRT1,49.3138
LAS1L,79.9863
DEDD,28.3988
SF3B3,53.0888
ABCF2,52.5128
FOPNL,84.9576
C20orf11,28.7421
TDP2,52.8201
RDH11,35.2113
CDT1,66.7997
KIAA0247,7.60808
TMEM106C,24.2801
BLCAP,21.5219
HMGCR,35.7087
FOXM1,97.7024
PLEKHB2,34.5162
PFKP,48.6439
BCL7A,28.9132
NUP98,45.064
GPBP1L1,12.0058
TOP1MT,22.1505
TIMM50,31.6061
TXNDC11,32.5986
ALG8,59.7546
FTSJ2,51.5697
PCIF1,40.9119
SNORA72,181.523
WDFY4,30.2529
GSPT1,68.2457
RNF11,0.892487
TRAPPC4,17.6313
AURKA,112.791
ISG20L2,58.6811
MT1X,52.7906
IDH3A,43.2673
KLC1,37.5736
VAV1,49.9271
RBM25,37.3662
SUPT6H,24.3853
MPP1,7.82247
BPGM,13.947
PSAT1,32.9482
PNRC2,68.8382
GLOD4,49.9428
EIF4EBP2,58.0648
RPP21,26.7132
AP2A1,16.9762
HCK,11.2282
BCKDHA,29.4229
6-Mar,29.3166
LOC100506844,90.5044
RB1,75.6108
PPP1R8,38.8795
WDR26,12.948
VAPA,31.362
SLC25A33,16.8885
IRF3,21.6117
TMED7,9.43864
PER1,2.56181
NT5C,18.6647
INPPL1,31.5092
NT5C2,99.7549
DCAF7,92.3979
GGNBP2,24.5807
TATDN1,80.2882
PRPF40A,88.5376
CRISP3,0
THAP4,26.4789
RBM34,46.7309
ICAM2,17.3038
MAP2K1,25.7517
FUNDC2,12.7132
ZFP91,23.6784
ZNF394,18.5278
PLD3,15.5537
YRDC,10.4068
RAB9A,14.1798
AP3D1,38.8739
JAZF1,28.4192
RPL39L,17.3764
RAB21,9.17567
C1orf31,53.1953
SERPINB9,25.4611
UNC93B1,12.5943
EGLN2,58.4904
NECAP2,26.6747
TIMM13,39.7421
SMARCA5,88.0981
SNORA80B,287.679
PBX2,14.2427
MGEA5,44.6955
AKAP17A,7.67368
7-Mar,55.3187
CDK5RAP3,24.6804
BCAS4,17.5452
STX16,25.4931
DDX56,38.0778
TNFRSF17,40.1084
RNF26,26.8798
PAIP1,50.4697
NANS,31.4817
SNORA25,0
PQLC1,13.2393
YTHDF3,14.8739
BOLA3,45.3557
MLLT6,9.29546
AKAP2,40.02
SLC25A38,23.5613
UBTF,32.2548
SART1,30.7214
NUP160,86.0645
WIBG,30.0813
PSMD10,54.6224
PRKDC,47.6974
TCIRG1,3.73325
NUP205,48.2451
PDCL3,47.1586
PRKRA,41.2615
CEBPB,2.0968
TBC1D9,10.6649
RNF19A,5.73918
AEN,18.2149
PNO1,48.511
MRPL52,39.5431
C4orf3,47.4521
MFSD5,4.95281
APIP,87.9865
NSUN2,23.9698
YEATS4,29.1751
BCL2L2-PABPN1,21.8044
SNORD94,171.78
STK17A,6.37274
SYTL1,7.06995
C7orf42,23.43
FBXW4,14.4968
MPDU1,27.3623
RHOF,5.00384
STAP1,9.70146
UROS,27.5454
LSM5,64.7324
GYG1,16.975
GUSB,31.2625
WDR13,13.4926
ALDH9A1,98.8819
HNRNPH2,83.5299
C7orf26,29.636
PYCR1,32.6363
STT3B,24.1412
GOLPH3,20.9209
COPS8,39.3709
ERAL1,36.0076
KCTD20,41.3935
FGR,3.00203
MSI2,68.7872
MRPL45,39.5629
PHF1,5.21787
STRA13,17.6759
AAED1,6.96248
EPB49,0
DPF2,85.4544
OAT,59.0253
RANGRF,26.8985
EXOSC5,54.0291
UBE2K,70.9143
U2SURP,76.7241
MRPL42,59.2209
TUBB2A,10.4656
BOP1,30.2479
CIAPIN1,87.2584
PSMD12,40.1071
NDUFAF3,28.4319
MGAT2,19.3568
PARVG,5.17176
STOM,6.86755
CCNY,18.2226
SNORA20,62.191
BRP44,31.6421
ZNF259,21.157
UNC119,5.3704
CASC3,27.1191
MALSU1,32.7156
ARFGAP2,63.1779
LTA,0.266398
GALNT1,42.1981
C4orf48,6.69158
EML4,65.2946
CD47,35.0162
SNAPIN,69.2506
CHMP5,52.2167
BAZ2A,39.8639
RBM7,13.8441
VAMP3,23.2263
CIR1,77.7918
HES6,45.9691
SKIV2L2,100.495
ZNF24,45.9764
MED6,78.2775
S100A13,61.4943
SRP54,46.2781
TPGS2,31.407
CAND1,27.6347
SRP19,31.7695
PPIL3,69.1734
GTF3C5,51.7637
FADS3,37.3431
RAB11FIP1,5.47314
PMPCA,48.3227
MIR650,0
SYMPK,24.6641
NENF,10.7646
CMTM7,7.50801
HEBP2,11.8564
SNAP23,47.6813
C12orf45,24.605
DDX42,40.7855
KCNAB2,21.7237
TMEM9B,9.88053
AFG3L2,51.9006
ATHL1,7.33963
GSK3A,23.9293
PLBD1,4.56041
RIC8A,48.5344
C19orf6,23.4565
DTD1,60.4063
ZNF410,19.4751
ZC3HAV1,15.876
C16orf42,11.6402
BTBD1,36.5704
CKAP5,105.822
INO80E,19.8166
STX5,16.2087
POLR2A,33.1822
MOAP1,11.3917
MIF4GD,28.2649
IFT57,38.6328
HK1,43.3133
NUDCD2,43.8163
CRTC2,11.9763
HAUS1,91.0492
HMOX1,0.348128
TM2D3,37.1866
KIAA0922,82.4475
CCNC,34.4387
MYL6B,17.4083
TSC22D4,26.3326
C17orf81,36.7066
ZDHHC12,0
NDUFS1,96.8396
SDHC,68.8333
LYRM4,35.0766
CDK9,51.3263
CDCA8,76.1648
HIGD1A,55.4517
EMB,17.8274
TMEM167B,19.2728
RBM12,89.6521
TAB2,17.7301
ATP5SL,46.9565
KDELR2,50.3147
COBRA1,43.8665
POU2F2,171.112
WDR74,35.0974
OLA1,55.9147
OIP5-AS1,98.6599
RIOK3,22.7358
SERTAD2,16.8528
CDKN3,89.6535
ZFR,60.8666
ITPRIP,8.93731
DBN1,46.5149
CTCF,44.1577
WSB1,31.9396
FNBP1,1.34939
HNRNPUL2,46.3036
AIMP1,79.0528
CLINT1,35.6158
UGCG,4.19154
FBXW5,18.2774
PRPF4,102.621
LMNB2,44.2113
SGK1,0.0401009
PAFAH1B2,32.9143
PRIM1,157.519
CLTB,28.1849
DNASE2,24.7277
LOC645638,3.87491
M6PR,31.1833
MAP3K1,17.4121
HMG20B,41.9578
LYPLA2,43.0276
KIAA0100,42.5766
POP7,49.6613
ZNHIT1,25.9461
MRPL34,18.4929
C8orf33,23.9607
PRKD2,11.7579
MRPS30,20.0409
NFKBIB,15.5512
C11orf73,53.7617
OBFC2B,86.1538
TUBG1,52.9124
CCDC94,27.1707
SNORA23,381.652
SNORA5A,278.958
HARS,39.3994
PATL1,30.0161
MRPS5,66.708
SURF1,12.7755
MTMR14,26.9209
RPF2,35.1222
HVCN1,29.7194
DYRK1A,17.7891
NAT10,94.4596
ACAP1,8.6427
CRKL,42.0293
HADHB,31.7632
SBDSP1,9.77024
NT5DC2,43.2737
PUM2,71.134
BRP44L,27.0398
RAB10,72.0742
VTI1B,23.082
ASAH1,27.0923
RAB8B,3.7228
FIP1L1,64.5367
KLF4,0
NMD3,20.7337
BAD,15.0879
NTAN1,26.516
SELENBP1,0
SCPEP1,31.3682
AP1S1,45.661
PRPF38A,71.7914
APEH,40.7438
LOC152217,14.36
MYD88,26.2692
IKZF1,99.0715
CCNH,47.0124
HLA-DOA,27.2423
ICAM1,3.95559
KAT7,37.0297
TRAF7,37.4838
NUP93,73.9618
SH3BP1,8.56346
MAD2L1BP,46.1408
LPCAT1,10.1132
DNAJA2,42.1811
FCHSD2,23.4375
MRPL38,27.7585
KIF5B,54.3268
SMNDC1,38.2929
SGPP1,27.1149
PNISR,58.1782
MED30,17.1473
KTN1,66.4173
DAXX,74.2545
POLR2M,43.3368
ZNF580,8.89691
KANSL2,27.7811
TRAPPC3,28.1195
MBD3,34.2237
MAPRE2,49.7923
USP5,81.8368
MRPS28,28.5186
PPIL1,179.649
IAH1,33.7856
OGDH,56.1335
YIPF3,29.5097
BOLA2B,13.1734
PTBP3,93.381
RG9MTD1,42.3436
YIF1A,22.9075
XAB2,80.7323
PPIG,127.92
C16orf13,9.34336
IARS2,50.8817
OSTF1,39.0753
SLC50A1,33.4409
WDR18,31.0569
PPTC7,11.6998
CCNA2,120.477
SYAP1,49.6274
RASSF2,34.7048
UBAP1,20.1839
RFC2,60.7155
FKBP2,49.476
MEF2B,9.85903
PEF1,31.8776
ZNF317,25.9996
C20orf3,36.0802
DNAJB2,11.1494
TMEM179B,20.5771
MGAT4B,13.0942
PRDM4,9.46246
SNRNP27,62.131
NCF4,11.4113
VPS72,71.4816
DHRS7,15.0346
HSD17B12,49.3694
EI24,22.6215
RAB14,31.8757
SYS1,9.28329
ORAI2,38.3603
UGP2,80.4565
SYVN1,68.4208
CCDC56,32.0567
FOSL2,0.0173422
IRF5,7.99168
MAPK3,19.6642
AP1M1,29.0162
TGFBR2,14.6533
RAP2C,4.48996
SCARNA22,212.941
AEBP1,54.5701
CHCHD7,51.4557
NCAPH2,35.5305
HIST1H2BD,116.087
CDCA7,105.331
CTNNA1,22.549
ADPGK,23.1107
1-Sep,11.969
LINC00152,2.78236
SEC31A,88.1996
RPL26L1,62.4031
DDX54,51.9673
DDX41,56.8564
SP140,5.46232
DNMT1,72.9558
RPA1,44.0535
PTPN2,40.6652
ZNF622,23.4065
NAA50,59.9098
NIP7,51.8954
AIMP2,92.6514
RPS6KA1,39.8416
ARL8A,22.8017
ARAF,33.6132
ARL5A,63.7688
VEGFB,8.90091
UTP18,34.4927
RBM23,33.3004
ZFAND1,34.1471
KRR1,69.5023
EXOSC8,97.862
IER3,6.7385
AAAS,33.9754
ACOT7,39.464
TIFA,28.362
DNAJC4,12.7556
PPP6C,64.2214
EIF2D,36.7155
HYOU1,19.8007
NOP16,47.5434
THOP1,65.0768
CCM2,15.2825
SRSF4,55.3083
AP2B1,32.1915
CCAR1,143.462
SEC24C,59.0474
RAF1,33.7323
MRPS10,101.327
STAG2,75.8431
MRPS17,60.6521
ZNF511,53.8758
EIF2B1,43.609
FAM136A,86.4971
CARM1,32.5638
CD320,49.3095
DCK,40.5143
SNORA62,97.7844
ZCRB1,45.7445
CGGBP1,64.0048
DIAPH1,42.6443
FAM53B,17.6494
CKLF,52.4492
SDF2L1,6.27017
LOC374443,9.46966
PRRC2C,78.7984
C3orf26,72.966
G6PD,19.6617
CNPY2,43.0593
CAST,19.1573
STAU1,58.1121
RRAGC,21.3558
PRPF31,30.3439
UBE2G2,26.4641
TMEM55B,11.2891
USP1,56.7753
VPS4B,28.2163
CHTOP,38.5292
ABCF1,54.7862
CBFB,41.6435
EIF2S1,107.254
IQGAP1,75.8168
WDR61,53.935
CSNK1E,37.7535
RNF41,36.7497
CHP,59.5204
SH3KBP1,33.1516
ABT1,30.5754
MPST,34.3487
SLC35B1,42.2315
DDX23,69.6475
SAFB,60.2551
NUBP2,18.6058
RARS,129.281
DDX27,76.1657
SNX10,41.4727
ANAPC16,44.1136
MRPS18C,104.43
TACC3,51.6589
GAR1,71.5463
ATF6B,43.9648
ALKBH7,28.449
TSPYL2,6.8185
ADNP,84.3762
HPCAL1,27.0755
MSMO1,50.0605
PPP5C,53.74
RFC3,132.187
RQCD1,38.5179
SNORA50,382.846
SLC39A3,23.3341
SMC3,87.317
PABPN1,50.2346
AAMP,36.5345
RPS6KB2,40.0888
RAB11A,77.8003
COX16,65.8085
ATP2A2,38.2454
YY1AP1,50.6831
NFE2L1,20.0944
CEBPZ,84.9316
DCTN1,45.5295
YY1,18.0544
PMVK,41.4008
RFX5,74.4547
PHC2,19.7834
HPS1,23.3405
GNAI3,55.9255
STX10,53.9005
LOC388796,17.26
C7orf73,17.3301
TOB1,17.9272
ITPK1,23.8183
POLR3K,40.2898
PI4K2A,8.30789
SNORA49,81.7652
TBRG4,62.6775
SIGMAR1,91.9263
DENR,57.3708
SEC22B,63.2985
SERTAD1,4.45802
PACS1,2.41792
C15orf63,141.278
GBAS,57.7579
ADORA2A,22.2042
GTPBP1,26.5594
FPGS,48.8224
POLD4,31.8361
CA2,0
RARA,4.83468
STUB1,9.84702
ST6GALNAC6,25.3806
WDR34,42.231
KDM1A,58.4008
OVCA2,7.42543
SEPW1,25.4089
BRMS1,35.0064
NRBP1,16.8144
